dgidb_name,concept_id,cid
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
IRINOTECAN HYDROCHLORIDE,rxcui:153329,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
LIRAGLUTIDE,rxcui:475968,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
EXENATIDE,rxcui:60548,
TOLIMIDONE,ncit:C152683,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CARBONATE,rxcui:42351,
LITHIUM CITRATE,rxcui:52105,
LITHIUM CITRATE,rxcui:52105,
LITHIUM CITRATE,rxcui:52105,
LITHIUM CITRATE,rxcui:52105,
LITHIUM CITRATE,rxcui:52105,
PASIREOTIDE DIASPARTATE,rxcui:1364104,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
LANREOTIDE ACETATE,rxcui:236167,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
TERIPARATIDE,rxcui:32915,
UROKINASE,rxcui:11055,
UROKINASE,rxcui:11055,
UROKINASE,rxcui:11055,
UROKINASE,rxcui:11055,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
DORZOLAMIDE HYDROCHLORIDE,rxcui:236065,
